var.nms,ks.pvals,a.ks.pvals,cor.pvals,a.cor.pvals,delta.median,obs.cor,r.ks,r.cor,ave.r
FreeSurfer.curvature..kurtosis.1014,0.902487892534316,0.999983966420484,0.816893505750317,1,0.022392622649,0.0144284193852453,3457.5,2383,2920.25
FreeSurfer.curvature..kurtosis.1015,0.902487892534316,0.999983966420484,0.352848433414668,1,0.007815717926,-0.0578494701280027,3457.5,2383,2920.25
FreeSurfer.curvature..kurtosis.1016,0.945486059274044,0.999983966420484,0.601624031992304,1,0.023630983039,-0.0325253403949016,3457.5,2383,2920.25
FreeSurfer.curvature..kurtosis.2018,0.945486059274044,0.999983966420484,0.819792632248056,1,0.000919631908999907,0.0141959710634553,3457.5,2383,2920.25
FreeSurfer.curvature..kurtosis.2023,0.945486059274044,0.999983966420484,0.133499827412296,1,0.00682903691000003,0.0932999575485703,3457.5,2383,2920.25
FreeSurfer.curvature..25..1014,0.950390368595222,0.999983966420484,0.134260242019214,1,-0.00117812305700002,-0.0938470556745268,3457.5,2383,2920.25
FreeSurfer.curvature..25..1016,0.930422173469671,0.999983966420484,0.312863740733115,1,0.00219433009599998,-0.0629528589362869,3457.5,2383,2920.25
FreeSurfer.curvature..25..2021,0.945486059274044,0.999983966420484,0.213287380655032,1,0.000933572650000006,-0.0774425509678742,3457.5,2383,2920.25
FreeSurfer.curvature..75..1016,0.917538612125342,0.999983966420484,0.21790151947182,1,0.000297663966194999,0.0768190614156511,3457.5,2383,2920.25
FreeSurfer.curvature..75..2005,0.945486059274044,0.999983966420484,0.290042206247144,1,0.00129810615909,0.0658622523238243,3457.5,2383,2920.25
FreeSurfer.curvature..75..2017,0.877697387916713,0.999983966420484,0.406287003685394,1,0.00108963996164999,0.0518173314059672,3457.5,2383,2920.25
FreeSurfer.thickness..MAD.1006,0.967040392571698,0.999983966420484,0.422753838170951,1,0.00711941719050002,-0.050317797363633,3457.5,2383,2920.25
FreeSurfer.thickness..MAD.1024,0.985395118918015,0.999983966420484,0.073792413223537,1,0.00286841392499998,0.111287558295348,3457.5,2383,2920.25
FreeSurfer.thickness..MAD.2015,0.902487892534316,0.999983966420484,0.575157472340756,1,-0.00107455253599997,-0.0349166431067875,3457.5,2383,2920.25
FreeSurfer.thickness..SD.1020,0.945486059274044,0.999983966420484,0.943556830294107,1,0.00331676303399997,0.00441207513834107,3457.5,2383,2920.25
FreeSurfer.thickness..SD.1024,0.990856660950784,0.999983966420484,0.0883396752462144,1,0.00206228151700005,0.10590420682393,3457.5,2383,2920.25
FreeSurfer.thickness..SD.2015,0.902487892534316,0.999983966420484,0.794540073866487,1,0.000341121260000077,0.0162276693406017,3457.5,2383,2920.25
FreeSurfer.thickness..SD.2027,0.945486059274044,0.999983966420484,0.269026544005576,1,-0.00183663260900002,0.0687984803062254,3457.5,2383,2920.25
FreeSurfer.thickness..kurtosis.2016,0.945486059274044,0.999983966420484,0.260342301422233,1,-0.017047817282,-0.070057419416973,3457.5,2383,2920.25
FreeSurfer.thickness..75..2026,0.922489765695824,0.999983966420484,0.131323525832636,1,0.0279307365400001,0.0945577737741844,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...median.1006,0.94660467115501,0.999983966420484,0.0540707138563273,1,-0.00498285889600014,-0.120542416087175,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...median.1007,0.902487892534316,0.999983966420484,0.263542301634059,1,0.0034041553736,-0.0695902186216723,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...median.1012,0.932366235343873,0.999983966420484,0.891086743193453,1,0.00138547271499997,-0.00860000478433358,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...median.1013,0.945486059274044,0.999983966420484,0.0336245387914273,1,0.000743895768999997,0.131818403496121,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...median.1017,0.86663606224547,0.999983966420484,0.265670006775469,1,-0.00343008339449996,0.0694163184120669,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...median.1021,0.974583794438596,0.999983966420484,0.157222614659967,1,0.004774712027,0.0879757111488968,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...median.1024,0.909465222959737,0.999983966420484,0.752559971130356,1,-0.00349722057599999,-0.0196829622380922,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...median.2005,0.974583794438596,0.999983966420484,0.237261043078386,1,0.000375568866999965,0.0735509575024301,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...median.2021,0.974583794438596,0.999983966420484,0.614334592133147,1,0.0035059265793,0.031393854328677,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...median.2022,0.999437506643674,0.999983966420484,0.18457102941902,1,0.000477388500999987,0.0827027901773741,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...MAD.1006,0.875919952194784,0.999983966420484,0.835093824489707,1,0.00204223394400002,0.0130742445552591,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...MAD.1012,0.937933125987286,0.999983966420484,0.520694110176307,1,0.00126964226349996,-0.0403232431462099,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...MAD.1018,0.892233938351165,0.999983966420484,0.318793918715413,1,0.00356914475600001,-0.0625537977651848,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...MAD.1021,0.902487892534316,0.999983966420484,0.466039151581054,1,0.000620406121000006,-0.045402306410562,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...MAD.1025,0.974583794438596,0.999983966420484,0.920743787386952,1,0.000947177410999978,-0.00620034903613078,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...MAD.1029,0.945486059274044,0.999983966420484,0.188340836021249,1,0.000936247407999968,0.081841463430391,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...MAD.1030,0.982259385252709,0.999983966420484,0.74818188659389,1,0.00112304091400001,-0.0200432518051131,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...MAD.1034,0.993135502679085,0.999983966420484,0.912032754390773,1,0.0020063165575,0.0068978596666452,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...MAD.2003,0.901243505590949,0.999983966420484,0.294140794922503,1,-0.00283615291149997,0.0655609937272578,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...MAD.2010,0.954308984348886,0.999983966420484,0.105141269842604,1,-0.000232976861000017,0.100919164710335,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...MAD.2018,0.894218319117849,0.999983966420484,0.195730803796501,1,-0.000824525952499988,0.0809678237127568,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...MAD.2019,0.889840434671333,0.999983966420484,0.304449015807386,1,-0.00267452001599999,0.0646874618305002,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...MAD.2021,0.902487892534316,0.999983966420484,0.249791656067106,1,0.001339752227,-0.0716264463768963,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...MAD.2023,0.916837003599218,0.999983966420484,0.985394420185945,1,0.00110446475500001,-0.0011430329719079,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...MAD.2031,0.985511764409951,0.999983966420484,0.555524636841533,1,0.0014406293625,0.0367954385995038,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...mean.1016,0.945486059274044,0.999983966420484,0.0355570927493706,1,0.004642428275,0.130428899965439,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...mean.1024,0.945486059274044,0.999983966420484,0.123606894867305,1,0.000776096985000002,-0.0957367268091805,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...mean.2016,0.945486059274044,0.999983966420484,0.361132116220101,1,-0.0023119705944,0.0568630267346428,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...mean.2021,0.945486059274044,0.999983966420484,0.312171731631302,1,0.0032563461706,0.0629204836006563,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...SD.1002,0.974583794438596,0.999983966420484,0.853921562505166,1,-0.002222308969,-0.011473367125461,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...SD.1012,0.974583794438596,0.999983966420484,0.723808661216558,1,0.00410447183200002,-0.0220187134047896,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...SD.1013,0.902487892534316,0.999983966420484,0.97919422229111,1,-0.000309933001999996,-0.00162518874605847,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...SD.1021,0.990856660950784,0.999983966420484,0.64207345971642,1,-0.00330526182300001,-0.0289592680033255,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...SD.1023,0.945486059274044,0.999983966420484,0.151048068032663,1,0.000924806043999971,0.0892992558268683,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...SD.1025,0.974583794438596,0.999983966420484,0.491980110481054,1,7.63120899993641e-06,-0.0428027346092498,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...SD.1027,0.974583794438596,0.999983966420484,0.206895950865345,1,0.000468672053999974,0.0785324785838144,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...SD.1028,0.945486059274044,0.999983966420484,0.827724363268401,1,0.000891714929999954,-0.0135610072636834,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...SD.1029,0.990856660950784,0.999983966420484,0.50635654533885,1,0.00220130301400001,0.0413936603912846,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...SD.2013,0.974583794438596,0.999983966420484,0.22051080739019,1,0.00283188136699997,0.0762385926304709,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...SD.2020,0.990856660950784,0.999983966420484,0.638224045051162,1,0.000207716846999939,0.0292944238790612,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...SD.2025,0.999694646161203,0.999983966420484,0.821377043092068,1,-0.00028306768600006,-0.0140690181466071,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...SD.2031,0.990856660950784,0.999983966420484,0.156488468826887,1,0.000917921703999958,0.0881310004320059,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...SD.2034,0.902487892534316,0.999983966420484,0.294768314315748,1,-0.00193384609299996,0.0652217973816015,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...SD.2035,0.945486059274044,0.999983966420484,0.389715630804546,1,-0.00135709285499996,0.0535629769205846,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...skew.1002,0.974583794438596,0.999983966420484,0.571797312879833,1,0.00692616804000001,-0.0352238593665514,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...skew.1005,0.902487892534316,0.999983966420484,0.318217327458314,1,-0.0107539962768,0.0621408394211216,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...skew.1021,0.902487892534316,0.999983966420484,0.196915623072754,1,0.049768342787,-0.0802841294675443,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...skew.2005,0.990856660950784,0.999983966420484,0.842704412226051,1,-0.0041710749752,0.012365553097813,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...skew.2010,0.945486059274044,0.999983966420484,0.522900460652161,1,-0.013413656421,0.0397977660883401,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...skew.2011,0.974583794438596,0.999983966420484,0.570883705396085,1,0.00271030732799998,0.0353075368891962,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...skew.2016,0.974583794438596,0.999983966420484,0.768409026219141,1,-0.011905713111,0.018348293988469,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...skew.2017,0.902487892534316,0.999983966420484,0.606921382594811,1,0.00318770651200001,0.0320524973451609,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...skew.2034,0.902487892534316,0.999983966420484,0.484014173287562,1,-0.003800078673,-0.0435929391841611,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...kurtosis.1005,0.990856660950784,0.999983966420484,0.949848281978879,1,0.000251002298999992,-0.00391959624848324,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...kurtosis.1011,0.945486059274044,0.999983966420484,0.116676367495702,1,0.00461394442699992,0.0975355225498134,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...kurtosis.1012,0.945486059274044,0.999983966420484,0.666028214426198,1,0.00541440998699999,0.0268917647561851,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...kurtosis.1024,0.945486059274044,0.999983966420484,0.751776220335632,1,0.00168833646,-0.0197090377340388,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...kurtosis.1028,0.945486059274044,0.999983966420484,0.796283808475763,1,0.00126913864199996,0.0160868490097789,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...kurtosis.1029,0.902487892534316,0.999983966420484,0.600821559392628,1,-0.00232582102000001,-0.032597131476523,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...kurtosis.1031,0.902487892534316,0.999983966420484,0.923183012895761,1,-0.0056644786479999,0.00600892577482328,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...kurtosis.2005,0.974583794438596,0.999983966420484,0.920219707912031,1,-0.010132980329,0.00624148478647917,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...kurtosis.2011,0.99775705805522,0.999983966420484,0.140708336525882,1,-0.00210635364400003,-0.0916105962166713,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...kurtosis.2017,0.974583794438596,0.999983966420484,0.384120107703999,1,-0.0118229710450001,0.054197031617681,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...kurtosis.2022,0.945486059274044,0.999983966420484,0.817911572756048,1,-0.000192098526999973,0.0143467694730626,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...kurtosis.2023,0.902487892534316,0.999983966420484,0.810848652552872,1,0.021434921499,0.0149137348650161,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...kurtosis.2024,0.945486059274044,0.999983966420484,0.579781003737775,1,0.00138937603399991,0.0344952924528201,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...kurtosis.2027,0.945486059274044,0.999983966420484,0.514288120338796,1,0.00662413467099998,-0.0406252380723507,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...25..1006,0.868924156570303,0.999983966420484,0.0595836212073753,1,0.00141614675500012,-0.117907382375946,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...25..1012,0.968454451222614,0.999983966420484,0.832623005869424,1,0.00308966636649999,-0.0132730411601951,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...25..1013,0.902487892534316,0.999983966420484,0.443067659595132,1,-0.00452876090999998,0.047771781438504,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...25..1022,0.999353502397946,0.999983966420484,0.248349573116008,1,0.000666990876000084,-0.0719839974433496,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...25..1024,0.875133156164776,0.999983966420484,0.0769464253387705,1,0.00499102473199997,-0.110098958286524,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...25..2021,0.974583794438596,0.999983966420484,0.189736770912513,1,-0.00086706876699999,0.081584451455112,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...75..1009,0.910929231497518,0.999983966420484,0.335174032397249,1,-0.000476923771150002,-0.0601207874140005,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...75..1019,0.859944704917135,0.999983966420484,0.640291427149271,1,0.0050069838765,-0.0293430201849583,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...75..1021,0.902487892534316,0.999983966420484,0.865939816530957,1,0.00795522332199999,0.0105200462450336,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...75..2006,0.866088250588225,0.999983966420484,0.965192841835796,1,0.00670528411899995,-0.00273540224871444,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...75..2009,0.902487892534316,0.999983966420484,0.690753617409417,1,0.00359028344974,0.0247881743475179,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...75..2012,0.998230311990941,0.999983966420484,0.547454739156736,1,0.001207195223,0.0377700774572856,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...75..2013,0.945486059274044,0.999983966420484,0.0942095313539467,1,0.00330806709829999,0.104011640933874,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...75..2017,0.996472664494204,0.999983966420484,0.0747509144805709,1,0.000768482684999988,0.110922051732129,3457.5,2383,2920.25
FreeSurfer.convexity..sulc...75..2021,0.945486059274044,0.999983966420484,0.626452442700173,1,-0.00812330842100001,0.0303246432894008,3457.5,2383,2920.25
LBS.1.1010,0.99775705805522,0.999983966420484,0.415401772127275,1,1.35182210964829e-08,-0.0507203375857313,3457.5,2383,2920.25
LBS.1.1012,0.945486059274044,0.999983966420484,0.452059331326315,1,5.47854336768099e-09,-0.0468362810930888,3457.5,2383,2920.25
LBS.1.1014,0.945486059274044,0.999983966420484,0.836258570860011,1,1.48820158336354e-08,0.0128793711034336,3457.5,2383,2920.25
LBS.1.1017,0.990856660950784,0.999983966420484,0.91568369999046,1,-1.09109132461705e-08,-0.00659763748500439,3457.5,2383,2920.25
LBS.1.2006,0.945486059274044,0.999983966420484,0.094503591851618,1,-4.69007143372857e-07,-0.103919333316136,3457.5,2383,2920.25
LBS.1.2017,0.974583794438596,0.999983966420484,0.0600310725804009,1,-6.85011150059252e-09,0.11679102469478,3457.5,2383,2920.25
LBS.1.2019,0.902487892534316,0.999983966420484,0.27089542242563,1,4.56274591252065e-08,-0.0685311985275417,3457.5,2383,2920.25
LBS.1.2022,0.902487892534316,0.999983966420484,0.429730093343768,1,7.85047614286798e-10,0.0491795609056656,3457.5,2383,2920.25
LBS.1.2024,0.945486059274044,0.999983966420484,0.793350102367603,1,1.89980852959131e-09,0.0163238162130697,3457.5,2383,2920.25
LBS.2.1014,0.974583794438596,0.999983966420484,0.973215038572112,1,5.74407721067047e-08,0.00209239203251067,3457.5,2383,2920.25
LBS.2.1017,0.990856660950784,0.999983966420484,0.734593888017019,1,4.03791170146808e-10,-0.0211246312518822,3457.5,2383,2920.25
LBS.2.1021,0.902487892534316,0.999983966420484,0.625934939863715,1,-4.13484648536097e-08,0.0303701214958796,3457.5,2383,2920.25
LBS.2.1027,0.974583794438596,0.999983966420484,0.824501006031739,1,4.5280471410652e-10,0.013818876145532,3457.5,2383,2920.25
LBS.2.2011,0.974583794438596,0.999983966420484,0.0366801925657669,1,1.15649181404291e-08,-0.129650578725961,3457.5,2383,2920.25
LBS.2.2020,0.974583794438596,0.999983966420484,0.0846642492500821,1,1.17317270228156e-07,-0.107141155617651,3457.5,2383,2920.25
